rank,h_m,r_m,rel_az_deg,score,valid,flag_reason,pareto,pose_fidelity,absolute_placement,stability,mpjpe_aligned_mm,mpjpe_mm,registration_offset_mm,id_drops,jitter_variance,joint_visibility_both,convergence_angle_deg,tilt_deg,n_subjects
48,1.5,5.0,60.0,0.8296641479384266,True,ok,False,0.7512306719266326,0.9463111330462832,0.8826219512195121,64.77847905320614,101.00442360603098,77.00977516606277,0.0,4190.840221844332,1.0,57.228883359680886,5.710593137499643,1
49,2.0,5.0,120.0,0.8264429345030724,True,ok,False,0.7732025429343078,0.9164339249356902,0.8551829268292683,60.8235422718246,129.3877713110943,115.36466404146059,1.0,4412.734436379382,1.0,107.0438466150983,11.309932474020215,1
50,3.0,4.0,120.0,0.8258077418920521,True,ok,False,0.7784982827497676,0.9457503196590116,0.8246951219512195,59.87030910504182,101.53719632393903,84.97063226448013,2.0,4987.140353990224,1.0,87.70755722404411,26.56505117707799,1
51,3.0,5.0,90.0,0.8243532444197027,True,ok,False,0.7755921020584239,0.9388835279280636,0.8292682926829269,60.393421629483704,108.06064846833954,90.91062663495707,5.0,3478.7321875592093,1.0,74.65052298299187,21.80140948635181,1
52,3.5,5.0,120.0,0.8232340161188907,True,ok,False,0.7955703690858495,0.9405063530017802,0.791158536585366,56.797333564547074,106.5189646483088,91.59364107214257,4.0,5766.3833400748645,1.0,90.38453831980483,26.56505117707799,1
53,2.0,4.5,90.0,0.8222572494199952,True,ok,False,0.7699449464140998,0.9356616859427755,0.8338414634146342,61.409909645462015,111.12139835436324,93.31286978337181,3.0,4243.44388823155,1.0,80.5057599520959,12.528807709151511,1
54,2.0,3.0,90.0,0.8219058462683358,True,ok,False,0.7686045083680966,0.9395423506653403,0.8323170731707317,61.651188493742595,107.43476686792671,87.88063190293987,1.0,5594.169625859836,1.0,72.07978686060771,18.43494882292201,1
55,3.5,4.5,60.0,0.8218654741457978,True,ok,False,0.7629896251817156,0.9442313565551878,0.8384146341463414,62.661867467291174,102.98021127257161,82.2500220029779,2.0,4456.279623099129,1.0,46.491550647117855,29.054604099077146,1
56,2.0,3.5,120.0,0.8213044756152375,True,ok,False,0.7536127891933161,0.9259965026538728,0.8643292682926829,64.34969794520312,120.30332247882085,103.54571778650522,0.0,4953.003092163716,1.0,97.51404546890747,15.945395900922854,1
57,3.0,4.5,90.0,0.8203258613429345,True,ok,False,0.7706313959185827,0.9448678900889477,0.8201219512195121,61.286348734655114,102.37550441549963,83.33944008197854,3.0,4902.100923781044,1.0,72.07978686060771,23.962488974578182,1
