rank,h_m,r_m,rel_az_deg,score,valid,flag_reason,pareto,pose_fidelity,absolute_placement,stability,mpjpe_aligned_mm,mpjpe_mm,registration_offset_mm,id_drops,jitter_variance,joint_visibility_both,convergence_angle_deg,tilt_deg,n_subjects
57,3.0,3.0,120.0,0.6872521560602326,True,ok,False,0.7465369761708416,0.9503531224827547,0.41304347826086957,65.62334428924851,97.16453364138302,75.71454334313341,0.0,1345.0755243071471,1.0,75.52248781407006,33.690067525979785,1
58,2.5,2.5,120.0,0.6864618364913909,True,ok,False,0.7439905115612496,0.9481093010693586,0.4161490683229814,66.08170791897507,99.29616398410927,78.5774547846829,0.0,1344.5138046496336,1.0,75.52248781407008,30.96375653207352,1
59,4.0,4.0,60.0,0.684470508459249,True,ok,False,0.6784410021271426,0.9482997264193819,0.5186335403726708,77.88061961711432,99.11525990158722,58.773189390823156,0.0,1075.3476660454653,1.0,41.40962210927087,36.86989764584402,1
60,2.0,4.5,120.0,0.684168636108219,True,ok,False,0.7616252879955291,0.9205066686268064,0.39751552795031053,62.90744816080477,125.51866480453401,109.67694394200461,1.0,1216.7478593946266,1.0,104.63007725190404,12.528807709151511,1
61,3.0,4.0,150.0,0.682368710859591,True,ok,False,0.7567736581446727,0.9562448126629818,0.37577639751552794,63.780741533958924,91.56742797016724,68.50425118302006,0.0,1488.4978908794906,1.0,101.20127956205536,26.56505117707799,1
62,3.0,4.5,150.0,0.6818932511871064,True,ok,False,0.7481641801562633,0.9520992838057434,0.3913043478260869,65.33044757187261,95.50568038454378,74.19157424868125,1.0,1234.7200453798182,1.0,106.9695684757849,23.962488974578182,1
63,4.5,5.0,60.0,0.6815639105828126,True,ok,False,0.6790014910486606,0.9509990551060765,0.5062111801242236,77.77973161124109,96.5508976492273,53.549606588353555,0.0,1102.1619925500402,1.0,43.634464924701625,34.99202019855866,1
64,1.5,2.5,60.0,0.6811091763648295,True,ok,False,0.7421086401194827,0.9540009895999746,0.39751552795031053,66.42044477849312,93.69905988002415,63.64888785383565,0.0,1423.2243836122664,1.0,50.776067601399546,11.309932474020215,1
65,1.5,4.5,120.0,0.6793760364851403,True,ok,False,0.7501104327859152,0.9113556532559449,0.40683229813664595,64.98012209853526,134.2121294068523,119.14846630521556,0.0,1387.4591217980894,1.0,110.48731511472266,6.340191745909909,1
66,2.5,4.0,150.0,0.679250057825131,True,ok,False,0.741798705495945,0.9361634632739918,0.40372670807453415,66.47623301072993,110.64470988970777,93.49603696439699,0.0,1395.8245715942928,0.7333333333333333,109.99029470647366,20.556045219583467,1
67,2.5,3.0,60.0,0.6791404369467468,True,ok,False,0.7153035974725775,0.9552692780088115,0.43478260869565216,71.24535245493604,92.49418589162914,56.02546233582969,0.0,1266.7824613440241,1.0,45.17707757596975,26.56505117707799,1
68,3.0,3.5,120.0,0.6774615879442015,True,ok,False,0.7543249814367726,0.9471476600421195,0.3695652173913043,64.22150334138092,100.20972295998655,81.12352747028254,0.0,1500.639804988317,1.0,82.22437237487944,29.74488129694222,1
69,5.0,5.0,180.0,0.6774439727140674,True,ok,False,0.7014047360506748,0.9582421849343339,0.45031055900621114,73.74714751087855,89.66992431238286,56.09771989587704,0.0,1238.3359687410402,1.0,90.0,38.659808254090095,1
70,2.0,2.0,60.0,0.6734636311151867,True,ok,False,0.7195770655867648,0.9534686593108848,0.40993788819875776,70.47612819438233,94.20477365465948,59.92760872580244,0.0,1382.080215368168,1.0,41.40962210927087,26.56505117707799,1
71,3.5,4.5,120.0,0.6732979680850834,True,ok,False,0.7389649454679282,0.946096110295969,0.38198757763975155,66.98630981577293,101.20869521882948,80.98940934738904,0.0,1481.0595992261665,1.0,86.25106304061794,29.054604099077146,1
72,4.0,5.0,60.0,0.6720458400142715,True,ok,False,0.6945995674836277,0.9529228279461389,0.44720496894409933,74.97207785294701,94.72331345116804,55.50910793389166,1.0,1095.5507458197242,1.0,45.96306405806085,30.96375653207352,1
73,2.5,3.5,150.0,0.6709262617234308,True,ok,False,0.7304192075142298,0.9462851531856167,0.3881987577639751,68.52454264743865,101.02910447366415,80.18155566608368,0.0,1460.337661568258,0.9333333333333333,103.6276663859337,23.198590513648185,1
74,2.0,4.5,60.0,0.6697333113394957,True,ok,False,0.7334093563915799,0.956136954538404,0.37267080745341613,67.9863158495156,91.66989318851618,60.516803529671854,0.0,1499.9040816044585,1.0,54.37524459680167,12.528807709151511,1
75,2.5,2.5,60.0,0.6630840649563257,True,ok,False,0.7100603739855966,0.9533128680785061,0.3913043478260869,72.18913268259261,94.35277532541919,58.439838526525435,0.0,1438.1167697752614,1.0,41.40962210927087,30.96375653207352,1
76,1.5,3.5,60.0,0.6630361475496813,True,ok,False,0.7425598126331721,0.9556756161033644,0.33540372670807456,66.33923372602902,92.10816470180379,63.70885524256354,0.0,1678.2773391180576,1.0,54.71905223641757,8.130102354155978,1
77,4.0,4.5,120.0,0.6627956927523496,True,ok,False,0.7192712405466046,0.9474773810287765,0.37888198757763975,70.53117670161116,99.8964880226623,75.52942808309274,0.0,1485.3317431879047,1.0,80.67299317324482,33.690067525979785,1
78,1.5,3.5,120.0,0.6598127685906868,True,ok,False,0.74950172858109,0.9082287761590941,0.3447204968944099,65.08968885540381,137.18266264886054,124.03124003078537,0.0,1622.1266080762919,1.0,105.5001785669987,8.130102354155978,1
79,1.5,2.0,90.0,0.6596409674286486,True,ok,False,0.7397268446352626,0.9364653653066392,0.3416149068322981,66.84916796565271,110.3579029586928,90.79781749988304,0.0,1650.6936015461945,1.0,68.89980397590698,14.036243467926479,1
80,3.5,3.0,120.0,0.6590822333682856,True,ok,False,0.7289271065350723,0.9513542700689653,0.34782608695652173,68.793120823687,96.21344343448284,71.61034517758362,0.0,1610.056625376351,1.0,68.61051667381506,39.8055710922652,1
81,4.0,4.5,60.0,0.6543561922750174,True,ok,False,0.6714490654441407,0.9503011549075921,0.42857142857142855,79.13916822005467,97.21390283778753,53.922893297373406,0.0,1307.8974569020331,1.0,43.888550965201816,33.690067525979785,1
