h_m,r_m,rel_az_deg,tilt_deg,convergence_angle_deg,subject_pos_name,mpjpe_mm,mpjpe_aligned_mm,registration_offset_mm,pck30,pck50,detection_coverage,joint_visibility_cam_a,joint_visibility_cam_b,joint_visibility_either,joint_visibility_both,unique_contribution_cam_b,jitter_variance,id_drops,cam_c_h_m,joint_visibility_cam_c,unique_contribution_cam_c,convergence_ab_deg,convergence_ac_deg,convergence_bc_deg
3.5,5.0,180.0,26.56505117707799,73.34397306858845,center,123.35750739802566,85.34046665115365,94.14021582545836,0.06405529953917051,0.19907834101382488,1.0,1.0,1.0,1.0,1.0,0.0,29386.328187658102,7.0,4.5,1.0,0.0,110.01595960288267,55.00797980144134,55.00797980144134
3.5,5.0,180.0,26.56505117707799,73.34397306858845,center,88.76211258383613,58.72855114095226,69.03448173186034,0.0691515448749387,0.22658165767533103,1.0,1.0,1.0,1.0,1.0,0.0,4813.373740954117,4.0,5.0,1.0,0.0,110.01595960288267,55.00797980144134,55.00797980144134
3.5,5.0,180.0,26.56505117707799,73.34397306858845,center,132.41530588854957,88.50491662337576,101.15667140623515,0.06264185201997277,0.21697684975034046,1.0,1.0,1.0,1.0,1.0,0.0,24113.188259531,9.0,5.5,1.0,0.0,110.01595960288267,55.00797980144133,55.00797980144133
3.5,5.0,180.0,26.56505117707799,73.34397306858845,center,118.01024535170585,81.21526425309462,87.95996621090795,0.05392156862745098,0.1857843137254902,1.0,1.0,1.0,1.0,1.0,0.0,17461.92284787866,7.0,6.0,1.0,0.0,110.01595960288267,55.00797980144133,55.00797980144133
3.5,5.0,180.0,26.56505117707799,73.34397306858845,center,84.85085585530763,61.09653723127217,61.01702603116586,0.06714975845410628,0.22560386473429953,1.0,1.0,1.0,1.0,1.0,0.0,3996.772552973309,6.0,6.5,1.0,0.0,110.01595960288267,55.00797980144134,55.00797980144134
3.5,5.0,180.0,26.56505117707799,73.34397306858845,center,113.8980813810225,73.71643209553964,91.89546841551382,0.05547445255474453,0.18150851581508515,1.0,1.0,1.0,1.0,1.0,0.0,12873.374357554521,8.0,7.0,1.0,0.0,110.01595960288267,55.00797980144133,55.00797980144133
4.5,5.0,180.0,34.99202019855866,64.01705000557779,center,117.6378384370874,81.3196507585066,90.16706854171694,0.06,0.18878048780487805,1.0,1.0,1.0,1.0,1.0,0.0,22580.636383598914,8.0,3.5,1.0,0.0,96.02557500836669,48.01278750418334,48.01278750418334
4.5,5.0,180.0,34.99202019855866,64.01705000557779,center,152.10284450790766,105.78356764574555,119.55373252529117,0.05610236220472441,0.17667322834645668,1.0,1.0,1.0,1.0,1.0,0.0,38468.818371249494,6.0,4.0,1.0,0.0,96.02557500836669,48.01278750418334,48.01278750418334
4.5,5.0,180.0,34.99202019855866,64.01705000557779,center,93.66752992443645,66.57515305663956,71.28490143215869,0.07800453514739229,0.24625850340136055,1.0,1.0,1.0,1.0,1.0,0.0,10294.059566341728,12.0,4.5,1.0,0.0,96.02557500836669,48.01278750418334,48.01278750418334
4.5,5.0,180.0,34.99202019855866,64.01705000557779,center,139.92170105754522,91.48250453156378,113.93719142595978,0.050049067713444556,0.17517173699705593,1.0,1.0,1.0,1.0,1.0,0.0,39005.063388111404,5.0,5.0,1.0,0.0,96.02557500836669,48.01278750418334,48.01278750418334
4.5,5.0,180.0,34.99202019855866,64.01705000557779,center,118.14499373773279,79.67670449062527,93.28382007646861,0.05632411067193676,0.17440711462450592,1.0,1.0,1.0,1.0,1.0,0.0,12761.317973970008,6.0,5.5,1.0,0.0,96.02557500836669,48.01278750418334,48.01278750418334
4.5,5.0,180.0,34.99202019855866,64.01705000557779,center,91.40235133885908,61.80326279382264,73.16365778516841,0.07111111111111111,0.23061728395061729,1.0,1.0,1.0,1.0,1.0,0.0,4453.031299060762,8.0,6.0,1.0,0.0,96.02557500836669,48.01278750418334,48.01278750418334
4.5,5.0,180.0,34.99202019855866,64.01705000557779,center,108.58843343674276,76.09735183388928,80.7509939325689,0.0648698035632709,0.23618090452261306,1.0,1.0,1.0,1.0,1.0,0.0,13438.630465893224,8.0,6.5,1.0,0.0,96.02557500836669,48.01278750418334,48.01278750418334
4.5,5.0,180.0,34.99202019855866,64.01705000557779,center,106.5877723279164,70.94936632071037,86.88578139282892,0.07414634146341463,0.2175609756097561,1.0,1.0,1.0,1.0,1.0,0.0,9965.011964495352,6.0,7.0,1.0,0.0,96.02557500836669,48.01278750418334,48.01278750418334
2.5,3.5,150.0,23.198590513648185,70.85077026732831,center,161.74018466253395,112.37704874358417,128.6632443191951,0.03009259259259259,0.12777777777777777,1.0,1.0,1.0,1.0,1.0,0.0,74183.2430350122,10.0,3.5,1.0,0.0,103.6276663859337,54.46232220802562,54.46232220802562
2.5,3.5,150.0,23.198590513648185,70.85077026732831,center,148.9759832690792,89.74831755652654,117.28432003275205,0.0359251968503937,0.1264763779527559,1.0,1.0,1.0,1.0,1.0,0.0,28213.02353901622,10.0,4.0,1.0,0.0,103.6276663859337,54.46232220802562,54.46232220802562
2.5,3.5,150.0,23.198590513648185,70.85077026732831,center,135.05500462151824,88.67682233090082,106.40737241115124,0.039492930277913216,0.1355436372501219,1.0,1.0,1.0,1.0,1.0,0.0,23814.704004938332,9.0,4.5,1.0,0.0,103.6276663859337,54.46232220802562,54.46232220802562
2.5,3.5,150.0,23.198590513648185,70.85077026732831,center,121.76631694329963,74.08207240117261,97.58830888205756,0.034703196347031964,0.13926940639269406,1.0,1.0,1.0,1.0,1.0,0.0,16950.55080315335,9.0,5.0,1.0,0.0,103.6276663859337,54.46232220802562,54.46232220802562
2.5,3.5,150.0,23.198590513648185,70.85077026732831,center,99.16142632312375,52.48098342557734,83.11061114740495,0.03310344827586207,0.14114942528735633,1.0,1.0,1.0,1.0,1.0,0.0,2220.101000748907,8.0,5.5,1.0,0.0,103.6276663859337,54.46232220802562,54.46232220802562
2.5,3.5,150.0,23.198590513648185,70.85077026732831,center,115.93965455239865,65.57502196144596,95.94066807399203,0.04815724815724816,0.1538083538083538,1.0,1.0,1.0,1.0,1.0,0.0,7810.2601548828,8.0,6.0,1.0,0.0,103.6276663859337,54.46232220802562,54.46232220802562
2.5,3.5,150.0,23.198590513648185,70.85077026732831,center,101.8952068017612,51.879991558399105,86.82895423591935,0.05517241379310345,0.17563218390804597,1.0,1.0,1.0,1.0,1.0,0.0,3062.140111989826,9.0,6.5,1.0,0.0,103.6276663859337,54.46232220802562,54.46232220802562
2.5,3.5,150.0,23.198590513648185,70.85077026732831,center,131.06086278085078,68.66208495110921,112.8499474693673,0.03654320987654321,0.13876543209876543,1.0,1.0,1.0,1.0,1.0,0.0,12815.745145375658,9.0,7.0,1.0,0.0,103.6276663859337,54.46232220802562,54.46232220802562
3.0,3.5,150.0,29.74488129694222,64.37978596182849,center,188.02687470036028,120.58076493735858,159.84080839755035,0.04806739345887017,0.1491575817641229,1.0,1.0,1.0,1.0,1.0,0.0,75530.35357073302,5.0,3.5,1.0,0.0,94.34194717549441,49.398705354995535,49.398705354995535
3.0,3.5,150.0,29.74488129694222,64.37978596182849,center,149.88524969149844,96.53349467900911,126.05065797982118,0.04980276134122288,0.16666666666666666,1.0,1.0,1.0,1.0,1.0,0.0,53528.41421147286,9.0,4.0,1.0,0.0,94.34194717549441,49.398705354995535,49.398705354995535
3.0,3.5,150.0,29.74488129694222,64.37978596182849,center,134.26400813034206,84.15241931144398,110.54540028381156,0.04965585054080629,0.16420845624385447,1.0,1.0,1.0,1.0,1.0,0.0,22751.745890016435,7.0,4.5,1.0,0.0,94.34194717549441,49.39870535499553,49.39870535499553
3.0,3.5,150.0,29.74488129694222,64.37978596182849,center,101.43107948325515,58.43110643637944,83.83313408497588,0.04933759707629054,0.15989036089538602,1.0,1.0,1.0,1.0,1.0,0.0,4372.843412676825,5.0,5.0,1.0,0.0,94.34194717549441,49.39870535499553,49.39870535499553
3.0,3.5,150.0,29.74488129694222,64.37978596182849,center,137.65236714821702,79.58686026463565,115.4173255479669,0.06301747930082796,0.1844526218951242,1.0,1.0,1.0,1.0,1.0,0.0,20944.02615907545,9.0,5.5,1.0,0.0,94.34194717549441,49.398705354995535,49.398705354995535
3.0,3.5,150.0,29.74488129694222,64.37978596182849,center,86.92687417110767,51.84539866283099,68.26357860112557,0.05941043083900227,0.2072562358276644,1.0,1.0,1.0,1.0,1.0,0.0,2800.5822321373803,7.0,6.0,1.0,0.0,94.34194717549441,49.398705354995535,49.398705354995535
3.0,3.5,150.0,29.74488129694222,64.37978596182849,center,130.23344954323917,78.69576157347545,106.45229104567255,0.05756052992233897,0.1804476930105071,1.0,1.0,1.0,1.0,1.0,0.0,32231.011672729288,3.0,6.5,1.0,0.0,94.34194717549441,49.39870535499553,49.39870535499553
3.0,3.5,150.0,29.74488129694222,64.37978596182849,center,106.45058593418395,65.67653228953183,86.06683043396717,0.03881278538812785,0.17168949771689498,1.0,1.0,1.0,1.0,1.0,0.0,10619.646798006825,8.0,7.0,1.0,0.0,94.34194717549441,49.398705354995535,49.398705354995535
